adult,budget,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,0,256511,tt2179007,en,Cut!,"Nothing is as it seems as an ex-con and aspirant filmmaker set out to manufacture a horror film by scaring real people; however, when it goes too far and someone actually dies, the pair decide that killing for real on film is the way to make a truly terrifying movie.",1.177813,2014-01-14,0.0,101.0,Released,"Taking lives, one scene at a time.",Cut!,False,2.5,5.0
False,6000000,326215,tt3411432,en,Ooops! Noah is Gone...,"It's the end of the world. A flood is coming. Luckily for Dave and his son Finny, a couple of clumsy Nestrians, an Ark has been built to save all animals. But as it turns out, Nestrians aren't allowed. Sneaking on board with the involuntary help of Hazel and her daughter Leah, two Grymps, they think they're safe. Until the curious kids fall off the Ark. Now Finny and Leah struggle to survive the flood and hungry predators and attempt to reach the top of a mountain, while Dave and Hazel must put aside their differences, turn the Ark around and save their kids. It's definitely not going to be smooth sailing.",6.845062,2015-04-09,0.0,85.0,Released,"One ark, 50,000 animals. What could go wrong?",Ooops! Noah is Gone...,False,5.8,71.0
False,30000000,307081,tt1798684,en,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",12.370126,2015-06-15,91709827.0,123.0,Released,Believe in Hope.,Southpaw,False,7.3,2112.0
False,30000000,273481,tt3397884,en,Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",19.511221,2015-09-17,84025816.0,121.0,Released,The border is just another line to cross.,Sicario,False,7.2,2465.0
False,0,212996,tt0103292,cn,五億探長雷洛傳：雷老虎,The film chronicles the rise and fall of a corrupt police force that Lee Rock becomes a part of.,1.807175,1991-09-18,0.0,70.0,Released,,Lee Rock,False,5.3,3.0
False,0,218688,tt2664258,de,UMMAH - Unter Freunden,,0.317611,2013-09-12,0.0,107.0,Released,,UMMAH - Unter Freunden,False,6.7,6.0
False,0,350931,tt4819458,en,The Bride He Bought Online,An unstable computer programmer seeks revenge when he learns he has been duped by three teen girls who created a fictitious mail-order bride that he bought.,0.330541,2015-07-18,0.0,85.0,Released,,The Bride He Bought Online,False,5.3,4.0
False,0,122320,tt1727596,en,Winston Churchill: Walking with Destiny,"Walking With Destiny highlights Churchill's years in the political wilderness, his early opposition to Adolf Hitler and Nazism, and his support for Jews under threat by the Nazi regime. As historian John Lukacs explains, Churchill may not have won the War in 1940, but without him, the War most certainly would have been lost. Sir Martin Gilbert, historical consultant for the film and Churchill's official biographer, adds that had Churchill's warnings about Nazi Germany's racial policies towards Jews been heeded in the early 1930's, the Holocaust may never have occurred. The film examines why Winston Churchill's legacy continues to be relevant in the 21st Century and explores why his leadership remains inspirational to current day political leaders and diplomats.",0.383057,2010-08-20,0.0,101.0,Released,"Seventy years ago, he kept hope alive.",Winston Churchill: Walking with Destiny,False,5.5,2.0
False,0,284303,tt3086442,de,"Ich seh, Ich seh","In the heat of the summer lays a lonesome house in the countryside where nine year old twin brothers await their mother’s return.  When she comes home, bandaged after cosmetic surgery, nothing is like before and the children start to doubt whether this woman is actually who she says she is.",5.399896,2014-08-29,1178196.0,100.0,Released,A mother should look out for her sons.,Goodnight Mommy,False,6.6,344.0
False,0,36165,tt1009019,en,Crimes of the Past,"After Tommy Sparrow is severely wounded in a covert CIA operation, he comes home to discover his wife with another man. Tommy’s rage and wounds frighten his seven-year-old daughter Josephine. When Tommy’s wife tells him to leave and never come home, Tommy disappears back into the CIA, employing his skills as a spy to covertly watch his only daughter grow up.Twenty-five years later, Tommy Sparrow finally comes in from the cold – to retirement. Josephine is battling her own destructive nature and the damage done by the disappearance of her father. Tommy carries his scars both inside and out – and while his cold war operations never seem far behind, Tommy’s journey home will surpass any mission he ran with the Agency – because reuniting with Josephine and becoming her father may cost him his life.",0.460918,2009-01-01,0.0,0.0,Released,,Crimes of the Past,False,0.0,0.0
False,0,171688,tt0490075,en,Aftermath,"Tom Fiorini (Anthony Michael Hall, The Dead Zone) owns a successful construction company. After his long time foreman goes missing, events take a drastic turn for the worse. During the search for his foreman, Tom plummets down a slippery slope of violence and hired hit men, only to find the fire with which he plays is much hotter than he could have ever expected. Director Thomas Farone (Nate Dogg) brilliantly creates a haunting, emotional film with richly layered performances by its multi award-winning cast—which includes a tour-de-force by the late Chris Penn, in his final film. Absorbing and complex, Aftermath is a Cinequest 23 highlight and a stylish noir crime thriller that will have audiences talking long after.",0.531022,2013-11-01,0.0,84.0,Released,,Aftermath,False,3.9,6.0
False,0,318868,tt2594428,en,Out of Reach,A woman struggles to cut the ties between her family and her husband's powerful new friends before it's too late.,0.476022,2013-07-01,0.0,120.0,Released,,Out of Reach,False,5.0,1.0
False,0,75547,tt1308144,it,Nowhere to Hide,"After the murder of a police inspector, his widow discovers with horror that, in addition, her only daughter has been kidnapped. While driving in her search, the voice of the technical roadside assistance that comes through the intercom installed in her vehicle, reports that he is who has kidnapped the girl.",0.238203,2009-04-03,0.0,93.0,Released,,Nowhere to Hide,False,4.3,3.0
False,0,243279,tt1918924,en,Low Fidelity,"A dramedy about relationships and fidelity, or the lack thereof. A group of old high school friends, now in their late thirties, get together for the weekend to celebrate the 4th of July, for better or for worse.",0.502209,2011-01-01,0.0,99.0,Released,,Low Fidelity,False,7.5,2.0
False,0,117168,tt0288324,en,The Year That Trembled,The Year That Trembled is a 1970 coming-of-age story set in the shadow of Kent State that focuses on a group of young characters facing the Vietnam Draft Lottery.,0.003772,2002-03-22,0.0,104.0,Released,When passions ignited a nation. When choices became a matter of life and death.,The Year That Trembled,False,0.0,0.0
False,0,280459,tt1949583,en,Bad Behavior,"Trapped overnight by an unknown assailant, a babysitter struggles to stay safe. As the hours tick by, she realizes that the greatest threat might be from the very children she's trying to protect.",1.069262,2013-10-22,0.0,83.0,Released,,Bad Behavior,False,5.7,3.0
False,0,57479,tt0120498,en,What the Deaf Man Heard,"In 1945, a young boy arrives in a small Georgia town on a bus from which his mother was abducted and murdered. Alone he sits quietly and everyone becomes convinced that he is deaf and mute. Deciding that silence offers some power and protection, the boy decides to remain mute and just listens to all that is being said around him by people who think that he cannot hear.",0.246795,1997-11-23,0.0,120.0,Released,"For twenty years, he lived in silence. Now his heart needs to speak the truth.",What the Deaf Man Heard,False,3.3,4.0
False,0,76477,tt0168156,en,Saint Maybe,"A lonely teen troubled by a past family tragedy is suspicious of his sister-in-law, believing she is being unfaithful. His confrontation with his brother sets off a series of tragic events.",0.679299,1998-11-22,0.0,95.0,Rumored,Sometimes life leads us where we least expect... and most need to go.,Saint Maybe,False,6.5,2.0
False,750000,52044,tt1491603,en,Insane,"A lonely hotel by a lonely road. Sarah is lost, looking for somewhere to sleep. She's come to the wrong place. A lonely hotel by a lonely road. Sarah is lost, Jenny is looking for her. She's come to the right place. The Bridgeburn Hotel",1.097638,2010-02-09,0.0,87.0,Released,Pay to check in - Pray to check out.,Insane,False,3.1,7.0
False,10000,115451,tt2402701,en,Spirit Stalkers,"The Spirit Stalkers reality show, once a big hit, faces cancellation without a ratings boost, which leads the investigative team to Gloria Talman, whose house is rampant with unexplained ghostly activity.",0.078828,2012-06-16,0.0,97.0,Released,,Spirit Stalkers,False,2.0,2.0
False,0,326262,tt2120025,en,Biology 101,"A College professor finds his life unraveling when a new student joins his class, a student who may or may not be the very subject of his darkest secret. His obsession could kill him and his family.",0.232607,2011-04-01,0.0,76.0,Released,This Addiction Can Kill,Biology 101,False,6.5,2.0
False,0,336118,tt2974454,en,Down Here,"When an alcoholic detective fights to find a murderer targeting street workers in Vancouver's Downtown Eastside, he struggles to escape the haunting memories of his past and unexpectedly finds solace within the fragile community he endeavours to protect.",0.372993,2014-01-01,0.0,89.0,Released,Secrecy. Hope. Ruin.,Down Here,False,5.0,2.0
